Taken_product,Yearly_avg_view_on_travel_page,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,preferred_location_type_Beach,preferred_location_type_Big Cities,preferred_location_type_Entertainment,preferred_location_type_Financial,preferred_location_type_Hill Stations,preferred_location_type_Historical site,preferred_location_type_Medical,preferred_location_type_Other,preferred_location_type_Social media,preferred_location_type_Trekking
False,217.0,41160.0,1,2,62.0,5561,1,False,14,False,1,1.0,6.0,False,False,False,False,False,False,True,False,False,False
False,262.0,35595.0,1,4,82.0,6646,1,False,13,False,2,0.0,17.0,False,False,False,True,False,False,False,False,False,False
False,247.0,45360.0,1,3,3.0,7725,3,False,23,True,3,1.0,15.0,False,False,False,True,False,False,False,False,False,False
False,405.0,13895.0,19,4,88.0,10725,2,False,15,False,3,1.0,16.0,False,False,False,False,False,False,True,False,False,False
False,202.0,39025.0,1,4,54.0,2045,0,False,13,False,4,0.0,5.0,False,False,False,False,False,False,True,False,False,False
True,150.0,47670.0,10,1,32.0,1009,1,True,11,False,4,0.0,1.0,False,False,False,False,False,False,True,False,False,False
True,247.0,37660.0,1,3,70.0,3348,1,True,11,False,1,0.0,10.0,False,False,False,True,False,False,False,False,False,False
False,262.0,25445.0,1,3,41.0,1281,1,False,18,False,3,2.0,1.0,False,False,False,True,False,False,False,False,False,False
False,285.0,8505.0,1,4,46.0,4028,0,False,20,True,1,0.0,8.0,False,False,False,False,False,False,False,False,True,False
False,217.0,28210.0,1,4,76.0,2720,1,False,18,False,4,1.0,10.0,False,False,False,True,False,False,False,False,False,False
False,360.0,28595.0,1,1,56.0,8120,3,False,12,False,4,0.0,12.0,False,False,False,False,False,False,False,False,True,False
False,202.0,49350.0,1,1,71.0,4647,1,True,20,True,2,2.0,6.0,False,False,False,False,False,False,True,False,False,False
False,375.0,42245.0,28,1,74.0,3221,1,True,11,False,3,3.0,20.0,False,False,False,False,False,False,True,False,False,False
False,255.0,50470.0,1,3,46.0,8621,1,False,14,False,2,0.0,9.0,False,False,False,False,False,False,True,False,False,False
True,180.0,24255.0,1,2,65.0,4577,9,False,14,False,1,0.0,4.0,False,False,False,True,False,False,False,False,False,False
False,240.0,32515.0,10,3,55.0,5396,1,False,12,False,4,0.0,10.0,False,False,False,False,False,False,False,False,True,False
True,375.0,19670.0,1,2,50.0,6796,3,True,14,False,1,1.0,18.0,False,False,True,False,False,False,False,False,False,False
False,285.0,28945.0,1,4,33.0,7625,0,False,13,False,3,0.0,10.0,False,False,False,True,False,False,False,False,False,False
False,202.0,21280.0,1,2,68.0,7412,1,False,11,False,4,0.0,9.0,False,False,False,True,False,False,False,False,False,False
False,352.0,24605.0,14,4,42.0,4960,2,False,12,False,4,0.0,20.0,False,False,False,False,False,False,False,False,True,False
False,300.0,20300.0,1,4,48.0,10475,5,True,21,True,3,1.0,20.0,False,False,False,True,False,False,False,False,False,False
False,397.0,33950.0,1,3,59.0,14814,3,False,19,False,3,0.0,32.0,False,False,False,True,False,False,False,False,False,False
False,307.0,14945.0,10,4,73.0,19141,3,False,15,False,2,3.0,23.0,False,False,False,False,False,False,False,True,False,False
False,450.0,41265.0,16,4,84.0,5405,8,False,14,False,4,0.0,10.0,False,False,False,False,False,False,False,False,True,False
False,202.0,10290.0,10,2,32.0,8793,1,False,21,True,3,2.0,9.0,False,False,False,True,False,False,False,False,False,False
False,307.0,10990.0,1,3,59.0,19189,1,False,12,False,2,1.0,22.0,False,False,False,False,False,False,False,True,False,False
False,375.0,11060.0,1,4,54.0,3875,7,False,15,False,4,1.0,4.0,False,False,False,False,False,False,False,False,True,False
True,210.0,22890.0,1,2,67.0,2216,7,True,13,False,4,0.0,10.0,False,False,False,True,False,False,False,False,False,False
False,270.0,14945.0,1,3,63.0,11713,9,False,14,False,1,1.0,10.0,False,False,False,True,False,False,False,False,False,False
False,285.0,5880.0,1,3,81.0,7861,4,True,14,False,4,0.0,10.0,False,False,False,True,False,False,False,False,False,False
False,330.0,13335.0,24,3,49.0,3708,2,False,14,False,3,0.0,9.0,False,False,False,False,False,False,True,False,False,False
False,352.0,7595.0,1,3,49.0,13770,9,True,12,False,4,2.0,28.0,False,False,False,False,False,False,True,False,False,False
False,225.0,17535.0,27,5,99.0,5304,7,False,23,True,4,1.0,10.0,False,False,False,False,False,False,False,False,True,False
False,217.0,48860.0,10,3,99.0,2642,1,False,11,False,3,0.0,1.0,False,False,False,True,False,False,False,False,False,False
False,322.0,27125.0,15,3,47.0,6804,3,False,18,False,3,1.0,7.0,False,False,False,True,False,False,False,False,False,False
False,255.0,33950.0,1,2,96.0,6142,3,False,11,False,4,0.0,10.0,False,False,False,False,False,False,True,False,False,False
False,292.0,4935.0,1,3,44.0,6389,9,False,15,False,3,1.0,12.0,False,False,False,False,False,False,False,True,False,False
False,202.0,34125.0,1,3,55.0,6811,8,False,19,False,1,0.0,9.0,False,False,False,False,False,False,True,False,False,False
False,217.0,38150.0,10,3,83.0,2297,1,False,14,False,4,2.0,2.0,False,False,False,False,False,False,False,False,True,False
False,397.0,12110.0,1,3,86.0,2450,2,False,17,False,4,0.0,19.0,False,False,False,True,False,False,False,False,False,False
False,262.0,42875.0,1,4,61.0,5093,2,False,11,False,1,1.0,16.0,False,False,False,True,False,False,False,False,False,False
False,240.0,15050.0,24,4,80.0,5309,1,False,15,False,4,2.0,10.0,False,False,False,True,False,False,False,False,False,False
False,255.0,5845.0,1,5,32.0,5121,3,False,14,False,3,1.0,7.0,False,False,False,True,False,False,False,False,False,False
True,247.0,18445.0,1,4,63.0,2686,1,True,13,False,3,0.0,10.0,False,False,False,False,False,False,False,True,False,False
False,187.0,30905.0,26,1,32.0,6180,1,False,23,True,2,0.0,6.0,False,False,False,False,False,False,True,False,False,False
True,352.0,25165.0,27,2,77.0,6397,4,True,12,False,4,0.0,8.0,False,False,False,True,False,False,False,False,False,False
False,255.0,10640.0,1,3,60.0,6274,1,False,22,True,3,0.0,6.0,False,False,False,False,False,False,False,True,False,False
True,412.0,25375.0,1,3,78.0,19859,5,True,13,False,4,1.0,24.0,False,False,False,False,False,False,True,False,False,False
False,270.0,50190.0,1,4,76.0,7587,1,False,15,False,2,0.0,10.0,False,False,False,True,False,False,False,False,False,False
False,217.0,22995.0,27,3,66.0,4335,4,False,12,False,1,1.0,11.0,False,False,False,False,False,False,True,False,False,False
True,195.0,40110.0,1,3,38.0,5326,6,False,17,False,3,0.0,6.0,False,False,True,False,False,False,False,False,False,False
False,255.0,6370.0,1,4,72.0,3280,2,False,16,False,3,0.0,10.0,False,False,False,True,False,False,False,False,False,False
False,202.0,29015.0,1,1,84.0,4342,0,False,19,False,2,1.0,5.0,False,False,False,False,False,False,False,False,True,False
False,277.0,19985.0,10,10,82.0,2782,0,True,13,False,2,2.0,6.0,False,False,False,True,False,False,False,False,False,False
False,285.0,8400.0,1,4,75.0,5980,6,True,12,False,4,0.0,17.0,False,False,False,True,False,False,False,False,False,False
False,255.0,4235.0,1,4,86.0,4381,1,False,11,False,3,0.0,6.0,False,False,False,False,False,False,True,False,False,False
False,262.0,13440.0,1,4,72.0,2572,1,False,16,False,2,1.0,3.0,False,False,False,True,False,False,False,False,False,False
False,225.0,32235.0,1,3,38.0,3833,3,False,21,True,3,2.0,7.0,False,False,False,True,False,False,False,False,False,False
False,300.0,27685.0,1,2,38.0,4244,1,False,24,True,4,1.0,8.0,False,False,False,False,False,False,True,False,False,False
False,255.0,38885.0,1,2,93.0,6500,5,False,17,False,2,1.0,6.0,False,False,False,True,False,False,False,False,False,False
False,180.0,38220.0,1,3,60.0,2694,1,False,11,False,3,3.0,1.0,False,False,False,True,False,False,False,False,False,False
False,375.0,24185.0,1,3,64.0,17639,5,False,16,False,4,0.0,30.0,False,False,False,False,False,False,True,False,False,False
True,217.0,28175.0,1,2,36.0,2319,1,True,11,False,4,1.0,1.0,False,False,False,True,False,False,False,False,False,False
False,247.0,7455.0,1,3,49.0,11691,0,False,11,False,4,0.0,14.0,False,False,False,False,False,False,True,False,False,False
True,247.0,4130.0,16,3,69.0,5324,5,False,15,False,3,0.0,6.0,False,False,False,False,False,False,False,False,True,False
False,352.0,7070.0,1,2,33.0,16752,1,True,11,False,3,1.0,26.0,False,False,False,False,False,False,False,True,False,False
False,270.0,23660.0,1,3,35.0,5228,0,False,15,False,1,1.0,10.0,False,False,False,False,False,False,False,True,False,False
False,217.0,43820.0,23,2,81.0,2700,1,False,24,True,3,1.0,10.0,False,False,False,True,False,False,False,False,False,False
False,262.0,44030.0,1,4,40.0,2506,3,False,13,False,3,0.0,7.0,False,False,False,True,False,False,False,False,False,False
True,210.0,31150.0,1,4,46.0,4382,6,False,17,False,4,0.0,5.0,False,False,False,False,False,False,True,False,False,False
False,270.0,36435.0,13,3,36.0,2143,4,False,13,False,2,1.0,8.0,False,False,False,False,False,False,False,True,False,False
False,300.0,25200.0,16,4,51.0,5094,6,False,14,False,4,0.0,10.0,False,False,False,False,False,False,True,False,False,False
False,225.0,33110.0,1,3,52.0,6877,5,True,24,True,2,0.0,12.0,False,False,False,False,False,False,True,False,False,False
False,285.0,16485.0,12,3,45.0,6288,2,False,15,False,3,1.0,13.0,False,False,False,True,False,False,False,False,False,False
False,255.0,24570.0,16,4,100.0,2553,1,False,16,False,3,0.0,6.0,False,False,False,True,False,False,False,False,False,False
True,367.0,41440.0,11,3,43.0,7654,1,False,18,False,1,2.0,9.0,False,False,False,False,False,False,False,False,True,False
True,412.0,15260.0,1,1,37.0,5160,4,False,16,False,3,0.0,12.0,False,False,False,False,False,False,True,False,False,False
False,322.0,20615.0,14,2,94.0,17159,6,False,24,True,3,1.0,22.0,False,False,False,True,False,False,False,False,False,False
False,202.0,9415.0,1,1,42.0,12808,1,True,16,False,2,1.0,9.0,False,False,True,False,False,False,False,False,False,False
False,262.0,33250.0,1,3,59.0,10221,3,False,21,True,2,0.0,17.0,False,False,False,False,False,False,False,True,False,False
False,210.0,26600.0,1,4,81.0,4779,1,True,20,True,1,0.0,8.0,False,False,False,False,False,False,False,False,True,False
False,255.0,29015.0,1,2,88.0,3737,0,False,19,False,3,1.0,4.0,False,False,False,False,False,False,False,True,False,False
True,195.0,31045.0,1,2,88.0,2366,1,True,14,False,1,1.0,8.0,False,False,False,False,False,False,True,False,False,False
False,202.0,15505.0,1,3,50.0,1706,1,False,11,False,3,3.0,0.0,False,False,False,False,False,False,True,False,False,False
False,382.0,46130.0,26,4,66.0,16307,2,False,14,False,3,1.0,29.0,False,False,False,False,False,False,False,False,True,False
False,247.0,20510.0,1,3,48.0,4037,1,False,22,True,1,1.0,9.0,False,False,False,False,False,False,True,False,False,False
False,262.0,47005.0,27,1,53.0,2559,1,False,11,False,4,0.0,6.0,False,False,False,False,False,False,True,False,False,False
False,270.0,32480.0,1,2,56.0,6201,1,True,14,False,4,1.0,18.0,False,False,False,True,False,False,False,False,False,False
False,240.0,4095.0,13,4,73.0,4403,2,False,11,False,3,1.0,8.0,False,False,False,True,False,False,False,False,False,False
False,225.0,35420.0,1,4,75.0,3761,9,False,12,False,2,1.0,10.0,False,False,False,True,False,False,False,False,False,False
False,397.0,23135.0,1,2,78.0,10934,7,True,18,False,4,1.0,35.0,False,False,False,False,False,False,False,False,True,False
False,277.0,11970.0,16,4,66.0,6334,4,False,19,False,4,2.0,9.0,False,False,False,False,False,False,False,False,True,False
False,210.0,40915.0,1,2,63.0,4936,1,False,13,False,4,1.0,6.0,False,False,False,False,False,False,True,False,False,False
False,165.0,43050.0,1,2,33.0,4775,6,False,22,True,1,2.0,4.0,False,False,False,True,False,False,False,False,False,False
False,330.0,34510.0,1,4,62.0,2818,2,True,24,True,3,1.0,10.0,False,False,False,True,False,False,False,False,False,False
False,270.0,44730.0,1,3,77.0,2342,0,False,21,True,3,0.0,6.0,False,False,False,True,False,False,False,False,False,False
False,187.0,4935.0,1,1,98.0,4194,1,True,18,False,4,0.0,5.0,False,False,False,False,False,False,False,True,False,False
False,262.0,21245.0,1,3,66.0,10685,1,True,20,True,2,1.0,17.0,False,False,False,True,False,False,False,False,False,False
True,262.0,4550.0,25,4,96.0,2022,1,True,19,False,1,1.0,10.0,False,False,False,True,False,False,False,False,False,False
False,240.0,10500.0,1,3,61.0,2314,0,False,12,False,2,1.0,4.0,False,False,False,True,False,False,False,False,False,False
False,187.0,20405.0,1,1,87.0,4256,1,False,12,False,1,0.0,5.0,False,False,False,False,False,False,False,False,True,False
False,367.0,49630.0,1,3,36.0,3580,2,False,16,False,2,1.0,7.0,False,False,True,False,False,False,False,False,False,False
False,180.0,44415.0,1,1,46.0,3162,0,False,17,False,4,0.0,6.0,False,False,False,True,False,False,False,False,False,False
False,240.0,13265.0,1,2,48.0,6524,1,False,14,False,4,1.0,10.0,False,False,False,True,False,False,False,False,False,False
False,285.0,13825.0,1,3,98.0,2899,0,False,19,False,4,1.0,3.0,False,False,False,False,False,False,False,False,True,False
False,232.0,42770.0,11,4,48.0,2356,3,True,19,False,2,1.0,8.0,False,False,False,True,False,False,False,False,False,False
True,217.0,11935.0,1,3,48.0,2800,6,True,19,False,3,3.0,5.0,False,False,False,False,False,False,True,False,False,False
False,397.0,30380.0,1,3,73.0,11836,5,False,14,False,3,1.0,28.0,False,False,False,False,False,False,False,False,True,False
False,262.0,23520.0,25,3,78.0,10903,3,False,16,False,1,0.0,16.0,False,False,True,False,False,False,False,False,False,False
False,277.0,43085.0,21,2,54.0,2973,5,False,15,False,2,1.0,10.0,False,False,False,False,False,False,True,False,False,False
False,397.0,3570.0,23,4,72.0,14275,6,False,18,False,3,0.0,33.0,False,False,False,True,False,False,False,False,False,False
False,322.0,14770.0,1,3,33.0,5562,4,False,13,False,2,1.0,12.0,False,False,False,True,False,False,False,False,False,False
False,352.0,8715.0,1,2,35.0,4537,0,True,22,True,1,1.0,8.0,False,False,False,False,False,False,False,False,True,False
False,277.0,43820.0,19,2,32.0,7642,1,True,13,False,4,0.0,10.0,False,False,False,False,False,False,True,False,False,False
False,375.0,30835.0,1,4,98.0,17924,1,False,11,False,4,1.0,31.0,False,False,False,True,False,False,False,False,False,False
False,292.0,48405.0,1,3,42.0,5204,8,False,11,False,3,2.0,13.0,False,False,False,True,False,False,False,False,False,False
False,247.0,37625.0,1,2,57.0,2277,3,True,11,False,3,1.0,7.0,False,False,False,False,False,False,False,True,False,False
True,240.0,13090.0,25,4,87.0,2795,1,True,24,True,3,0.0,1.0,False,False,False,True,False,False,False,False,False,False
False,217.0,38010.0,1,1,62.0,2532,6,False,14,False,3,3.0,8.0,False,False,False,False,False,False,True,False,False,False
False,330.0,23135.0,1,2,61.0,2559,1,True,13,False,4,0.0,8.0,False,False,False,True,False,False,False,False,False,False
False,210.0,28735.0,1,4,98.0,4908,1,False,14,False,2,0.0,4.0,False,False,False,False,False,False,True,False,False,False
True,435.0,27335.0,1,1,57.0,2380,9,True,14,False,4,1.0,3.0,False,False,False,True,False,False,False,False,False,False
False,322.0,6195.0,1,3,55.0,4765,4,False,21,True,3,1.0,4.0,False,False,False,True,False,False,False,False,False,False
True,150.0,17500.0,1,3,49.0,2044,1,False,13,False,4,0.0,2.0,False,False,False,False,False,False,True,False,False,False
True,157.0,49945.0,18,1,65.0,2693,1,False,19,False,1,0.0,1.0,False,False,False,False,False,False,False,True,False,False
False,270.0,49875.0,14,1,68.0,6586,0,True,17,False,1,1.0,17.0,False,False,False,True,False,False,False,False,False,False
False,352.0,50890.0,1,4,65.0,3294,1,True,18,False,1,0.0,3.0,False,False,False,True,False,False,False,False,False,False
True,165.0,21595.0,1,1,34.0,4171,0,True,19,False,1,1.0,4.0,False,False,False,True,False,False,False,False,False,False
False,210.0,34825.0,1,3,77.0,2377,5,False,18,False,2,1.0,6.0,False,False,False,False,False,False,True,False,False,False
True,292.0,39270.0,1,3,70.0,2404,7,True,21,True,4,0.0,8.0,False,False,False,False,False,False,True,False,False,False
False,202.0,21630.0,1,3,76.0,2318,1,False,19,False,3,0.0,1.0,False,False,False,True,False,False,False,False,False,False
False,255.0,19110.0,10,3,83.0,2008,1,False,14,False,2,2.0,1.0,False,False,False,True,False,False,False,False,False,False
False,247.0,41930.0,1,4,100.0,2799,3,True,11,False,2,0.0,6.0,False,False,False,False,False,False,False,True,False,False
False,435.0,44520.0,1,3,37.0,10552,2,True,13,False,4,1.0,24.0,False,False,True,False,False,False,False,False,False,False
False,232.0,5390.0,1,4,41.0,2329,3,False,15,False,2,0.0,13.0,False,False,False,True,False,False,False,False,False,False
False,262.0,39795.0,21,1,51.0,4014,1,True,25,True,4,1.0,10.0,False,False,False,True,False,False,False,False,False,False
False,367.0,18445.0,1,2,51.0,7403,4,False,11,False,3,1.0,29.0,False,False,False,False,False,False,False,True,False,False
False,360.0,51415.0,20,4,51.0,2259,4,False,17,False,1,2.0,13.0,False,False,False,False,False,False,True,False,False,False
False,232.0,41580.0,20,2,45.0,6932,1,False,13,False,4,1.0,9.0,False,False,False,False,False,False,False,False,True,False
False,270.0,6580.0,1,4,65.0,4678,2,False,18,False,3,0.0,8.0,False,False,False,False,False,False,False,True,False,False
False,285.0,46655.0,1,3,80.0,13582,1,False,13,False,2,1.0,15.0,False,False,True,False,False,False,False,False,False,False
False,240.0,41440.0,1,3,70.0,2332,6,False,20,True,3,0.0,5.0,False,False,False,True,False,False,False,False,False,False
True,187.0,30345.0,19,2,36.0,2413,1,True,18,False,3,3.0,1.0,False,False,False,False,False,False,False,False,True,False
False,300.0,23030.0,10,4,67.0,9705,2,False,12,False,2,1.0,11.0,False,False,False,False,False,False,False,False,True,False
False,195.0,44905.0,1,3,52.0,4294,1,False,12,False,2,0.0,7.0,False,False,False,False,False,False,True,False,False,False
False,307.0,9205.0,1,3,59.0,4721,2,True,13,False,3,0.0,20.0,False,False,False,False,False,False,True,False,False,False
False,270.0,32830.0,1,4,79.0,2519,4,False,21,True,3,0.0,16.0,False,False,False,False,False,False,True,False,False,False
